Jacobi,Gauss-Seidel
0.46644217480203937,0.47108293556034186
0.14918817271858106,0.10580689542861013
0.03375616914816179,0.013092328054733093
0.009782214349054824,0.003338579764758029
0.0030016954641691185,0.0003674388689414304
0.0009220258982339802,0.00010567770795404108
0.00023921114653666087,1.0065257426153384e-05
7.709863388474791e-05,3.3916913906029134e-06
2.4451750676973694e-05,2.821266181229909e-07
8.350091743630772e-06,1.1062515892223956e-07
2.712629314671755e-06,1.1214516759672222e-08
