Jacobi,Gauss-Seidel
0.11656229174558239,0.07048921814847883
0.011641930091405371,0.003858201617508197
0.0015044631562503418,0.0002193903886490535
0.00015756590575201517,8.965418267258766e-06
1.695011248627437e-05,4.940985664345001e-07
1.916442489238284e-06,2.554657884537635e-08
2.4895907518927667e-07,1.3239063649886102e-09
