Jacobi,Gauss-Seidel
0.21296703918304616,0.18445958503231477
0.046562785616963906,0.024724191365251384
0.00864661928539158,0.002048695887093548
0.0019084638300718001,0.0002787563841003764
0.00031974085894684735,2.3983903098009465e-05
6.684417628469067e-05,1.8904644936546233e-06
1.0657420520828422e-05,2.087714720205256e-07
2.205355653437727e-06,1.8593923870342658e-08
4.778807560760519e-07,1.8710697916030214e-09
1.1899942266355276e-07,1.625445291737618e-10
