Jacobi,Gauss-Seidel
0.03437537615204743,0.022791044748763752
0.0012412298100071511,0.0004587821155126046
4.737086306737407e-05,7.977346146110142e-06
1.6791003470222895e-06,1.1972199159821462e-07
